providedExternalId	providedName	parseRelation	parsedExternalId	parsedName	parsedAuthority	parsedRank	parsedCommonNames	parsedPath	parsedPathIds	parsedPathNames	parsedPathAuthorships	parsedNameSource	parsedNameSourceUrl	parsedNameSourceAccessedAt	alignRelation	alignedCatalogName	alignedExternalId	alignedName	alignedAuthorship	alignedRank	alignedCommonNames	alignedKingdomName	alignedKingdomId	alignedKingdomAuthorship	alignedPhylumName	alignedPhylumId	alignedPhylumAuthorship	alignedClassName	alignedClassId	alignedClassAuthorship	alignedOrderName	alignedOrderId	alignedOrderAuthorship	alignedFamilyName	alignedFamilyId	alignedFamilyAuthorship	alignedSubfamilyName	alignedSubfamilyId	alignedSubfamilyAuthorship	alignedTribeName	alignedTribeId	alignedTribeAuthorship	alignedSubtribeName	alignedSubtribeId	alignedSubtribeAuthorship	alignedGenusName	alignedGenusId	alignedGenusAuthorship	alignedSubgenusName	alignedSubgenusId	alignedSubgenusAuthorship	alignedSpeciesName	alignedSpeciesId	alignedSpeciesAuthorship	alignedSubspeciesName	alignedSubspeciesId	alignedSubspeciesAuthorship	alignedPath	alignedPathIds	alignedPathNames	alignedPathAuthorships	alignedNameSource	alignedNameSourceUrl	alignedNameSourceAccessedAt
	Amorpha canescens	SAME_AS		Amorpha canescens		species		Amorpha | canescens		genus | specificEpithet		gbif-parse	https://linker.bio,https://zenodo.org/records/11105453/files,https://zenodo.org/records/10810821/files,https://zenodo.org/records/10045382/files,https://zenodo.org/records/10037817/files,https://zenodo.org/records/8327611/files	hash://sha256/83617875e84bb8ae7ac2a257ad50eb8e82d8935d975f465b8ee8f3a803f72b48	NONE	tpt		Amorpha canescens																																												tpt	https://linker.bio,https://zenodo.org/records/11105453/files,https://zenodo.org/records/10810821/files,https://zenodo.org/records/10045382/files,https://zenodo.org/records/10037817/files,https://zenodo.org/records/8327611/files	hash://sha256/83617875e84bb8ae7ac2a257ad50eb8e82d8935d975f465b8ee8f3a803f72b48
	Amorpha canescens	SAME_AS		Amorpha canescens		species		Amorpha | canescens		genus | specificEpithet		gbif-parse	https://linker.bio,https://zenodo.org/records/11105453/files,https://zenodo.org/records/10810821/files,https://zenodo.org/records/10045382/files,https://zenodo.org/records/10037817/files,https://zenodo.org/records/8327611/files	hash://sha256/83617875e84bb8ae7ac2a257ad50eb8e82d8935d975f465b8ee8f3a803f72b48	HAS_ACCEPTED_NAME	wfo	http://www.worldfloraonline.org/taxon/wfo-0000178822	Amorpha canescens	Pursh	species					Angiosperms	WFO:9949999999					Fabales	WFO:9000000207	Bromhead	Fabaceae	WFO:7000000323	Juss.										Amorpha	WFO:4000001655	L.				Amorpha canescens	WFO:0000178822	Pursh				Angiosperms | Fabales | Fabaceae | Amorpha | Amorpha canescens	WFO:9949999999 | WFO:9000000207 | WFO:7000000323 | WFO:4000001655 | WFO:0000178822	phylum | order | family | genus | species	| Bromhead | Juss. | L. | Pursh	wfo	https://linker.bio,https://zenodo.org/records/11105453/files,https://zenodo.org/records/10810821/files,https://zenodo.org/records/10045382/files,https://zenodo.org/records/10037817/files,https://zenodo.org/records/8327611/files	hash://sha256/83617875e84bb8ae7ac2a257ad50eb8e82d8935d975f465b8ee8f3a803f72b48
	Amorpha canescens	SAME_AS		Amorpha canescens		species		Amorpha | canescens		genus | specificEpithet		gbif-parse	https://linker.bio,https://zenodo.org/records/11105453/files,https://zenodo.org/records/10810821/files,https://zenodo.org/records/10045382/files,https://zenodo.org/records/10037817/files,https://zenodo.org/records/8327611/files	hash://sha256/83617875e84bb8ae7ac2a257ad50eb8e82d8935d975f465b8ee8f3a803f72b48	HAS_UNCHECKED_NAME	wfo	http://www.worldfloraonline.org/taxon/wfo-0001349462	Amorpha canescens	Nutt.	species																																Amorpha canescens	WFO:0001349462	Nutt.				Amorpha canescens	WFO:0001349462	species	Nutt.	wfo	https://linker.bio,https://zenodo.org/records/11105453/files,https://zenodo.org/records/10810821/files,https://zenodo.org/records/10045382/files,https://zenodo.org/records/10037817/files,https://zenodo.org/records/8327611/files	hash://sha256/83617875e84bb8ae7ac2a257ad50eb8e82d8935d975f465b8ee8f3a803f72b48
	Aves	SAME_AS		Aves								gbif-parse	https://linker.bio,https://zenodo.org/records/11105453/files,https://zenodo.org/records/10810821/files,https://zenodo.org/records/10045382/files,https://zenodo.org/records/10037817/files,https://zenodo.org/records/8327611/files	hash://sha256/83617875e84bb8ae7ac2a257ad50eb8e82d8935d975f465b8ee8f3a803f72b48	NONE	batnames		Aves																																												batnames	https://linker.bio,https://zenodo.org/records/11105453/files,https://zenodo.org/records/10810821/files,https://zenodo.org/records/10045382/files,https://zenodo.org/records/10037817/files,https://zenodo.org/records/8327611/files	hash://sha256/83617875e84bb8ae7ac2a257ad50eb8e82d8935d975f465b8ee8f3a803f72b48
	Aves	SAME_AS		Aves								gbif-parse	https://linker.bio,https://zenodo.org/records/11105453/files,https://zenodo.org/records/10810821/files,https://zenodo.org/records/10045382/files,https://zenodo.org/records/10037817/files,https://zenodo.org/records/8327611/files	hash://sha256/83617875e84bb8ae7ac2a257ad50eb8e82d8935d975f465b8ee8f3a803f72b48	HAS_ACCEPTED_NAME	col	https://www.catalogueoflife.org/data/taxon/V2	Aves		class		Animalia	COL:N		Chordata	COL:CH2		Aves	COL:V2																													Biota | Animalia | Chordata | Vertebrata | Gnathostomata | Osteichthyes | Sarcopterygii | Tetrapoda | Amniota | Aves	COL:5T6MX | COL:N | COL:CH2 | COL:8V4V3 | COL:8V4V5 | COL:8VVWB | COL:8VSMX | COL:9CK8W | COL:8VLBH | COL:V2	unranked | kingdom | phylum | subphylum | infraphylum | parvphylum | gigaclass | megaclass | superclass | class	|  |  |  |  |  |  |  |  |	col	https://linker.bio,https://zenodo.org/records/11105453/files,https://zenodo.org/records/10810821/files,https://zenodo.org/records/10045382/files,https://zenodo.org/records/10037817/files,https://zenodo.org/records/8327611/files	hash://sha256/83617875e84bb8ae7ac2a257ad50eb8e82d8935d975f465b8ee8f3a803f72b48
	Aves	SAME_AS		Aves								gbif-parse	https://linker.bio,https://zenodo.org/records/11105453/files,https://zenodo.org/records/10810821/files,https://zenodo.org/records/10045382/files,https://zenodo.org/records/10037817/files,https://zenodo.org/records/8327611/files	hash://sha256/83617875e84bb8ae7ac2a257ad50eb8e82d8935d975f465b8ee8f3a803f72b48	NONE	discoverlife		Aves																																												discoverlife	https://linker.bio,https://zenodo.org/records/11105453/files,https://zenodo.org/records/10810821/files,https://zenodo.org/records/10045382/files,https://zenodo.org/records/10037817/files,https://zenodo.org/records/8327611/files	hash://sha256/83617875e84bb8ae7ac2a257ad50eb8e82d8935d975f465b8ee8f3a803f72b48
	Aves	SAME_AS		Aves								gbif-parse	https://linker.bio,https://zenodo.org/records/11105453/files,https://zenodo.org/records/10810821/files,https://zenodo.org/records/10045382/files,https://zenodo.org/records/10037817/files,https://zenodo.org/records/8327611/files	hash://sha256/83617875e84bb8ae7ac2a257ad50eb8e82d8935d975f465b8ee8f3a803f72b48	HAS_ACCEPTED_NAME	gbif	http://www.gbif.org/species/212	Aves		class		Animalia	GBIF:1		Chordata	GBIF:44		Aves	GBIF:212																													Animalia | Chordata | Aves	GBIF:1 | GBIF:44 | GBIF:212	kingdom | phylum | class	|  |	gbif	https://linker.bio,https://zenodo.org/records/11105453/files,https://zenodo.org/records/10810821/files,https://zenodo.org/records/10045382/files,https://zenodo.org/records/10037817/files,https://zenodo.org/records/8327611/files	hash://sha256/83617875e84bb8ae7ac2a257ad50eb8e82d8935d975f465b8ee8f3a803f72b48
	Aves	SAME_AS		Aves								gbif-parse	https://linker.bio,https://zenodo.org/records/11105453/files,https://zenodo.org/records/10810821/files,https://zenodo.org/records/10045382/files,https://zenodo.org/records/10037817/files,https://zenodo.org/records/8327611/files	hash://sha256/83617875e84bb8ae7ac2a257ad50eb8e82d8935d975f465b8ee8f3a803f72b48	HAS_ACCEPTED_NAME	itis	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=174371	Aves		class		Animalia	ITIS:202423		Chordata	ITIS:158852		Aves	ITIS:174371																													Animalia | Bilateria | Deuterostomia | Chordata | Vertebrata | Gnathostomata | Tetrapoda | Aves	ITIS:202423 | ITIS:914154 | ITIS:914156 | ITIS:158852 | ITIS:331030 | ITIS:914179 | ITIS:914181 | ITIS:174371	kingdom | subkingdom | infrakingdom | phylum | subphylum | infraphylum | superclass | class	|  |  |  |  |  |  |	itis	https://linker.bio,https://zenodo.org/records/11105453/files,https://zenodo.org/records/10810821/files,https://zenodo.org/records/10045382/files,https://zenodo.org/records/10037817/files,https://zenodo.org/records/8327611/files	hash://sha256/83617875e84bb8ae7ac2a257ad50eb8e82d8935d975f465b8ee8f3a803f72b48
	Aves	SAME_AS		Aves								gbif-parse	https://linker.bio,https://zenodo.org/records/11105453/files,https://zenodo.org/records/10810821/files,https://zenodo.org/records/10045382/files,https://zenodo.org/records/10037817/files,https://zenodo.org/records/8327611/files	hash://sha256/83617875e84bb8ae7ac2a257ad50eb8e82d8935d975f465b8ee8f3a803f72b48	NONE	mdd		Aves																																												mdd	https://linker.bio,https://zenodo.org/records/11105453/files,https://zenodo.org/records/10810821/files,https://zenodo.org/records/10045382/files,https://zenodo.org/records/10037817/files,https://zenodo.org/records/8327611/files	hash://sha256/83617875e84bb8ae7ac2a257ad50eb8e82d8935d975f465b8ee8f3a803f72b48
	Aves	SAME_AS		Aves								gbif-parse	https://linker.bio,https://zenodo.org/records/11105453/files,https://zenodo.org/records/10810821/files,https://zenodo.org/records/10045382/files,https://zenodo.org/records/10037817/files,https://zenodo.org/records/8327611/files	hash://sha256/83617875e84bb8ae7ac2a257ad50eb8e82d8935d975f465b8ee8f3a803f72b48	SAME_AS	ncbi	https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=8782	Aves		class		Metazoa	NCBI:33208		Chordata	NCBI:7711		Aves	NCBI:8782																													root | cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Deuterostomia | Chordata | Craniata | Vertebrata | Gnathostomata | Teleostomi | Euteleostomi | Sarcopterygii | Dipnotetrapodomorpha | Tetrapoda | Amniota | Sauropsida | Sauria | Archelosauria | Archosauria | Dinosauria | Saurischia | Theropoda | Coelurosauria | Aves	NCBI:1 | NCBI:131567 | NCBI:2759 | NCBI:33154 | NCBI:33208 | NCBI:6072 | NCBI:33213 | NCBI:33511 | NCBI:7711 | NCBI:89593 | NCBI:7742 | NCBI:7776 | NCBI:117570 | NCBI:117571 | NCBI:8287 | NCBI:1338369 | NCBI:32523 | NCBI:32524 | NCBI:8457 | NCBI:32561 | NCBI:1329799 | NCBI:8492 | NCBI:436486 | NCBI:436489 | NCBI:436491 | NCBI:436492 | NCBI:8782	|  | superkingdom | clade | kingdom | clade | clade | clade | phylum | subphylum | clade | clade | clade | clade | superclass | clade | clade | clade | clade | clade | clade | clade | clade | clade | clade | clade | class	|  |  | Cavalier-Smith 1987 |  |  |  |  |  |  | Cuvier, 1812 |  |  |  |  |  |  |  |  |  | Crawfort et al. 2014 |  |  |  |  |  |	ncbi	https://linker.bio,https://zenodo.org/records/11105453/files,https://zenodo.org/records/10810821/files,https://zenodo.org/records/10045382/files,https://zenodo.org/records/10037817/files,https://zenodo.org/records/8327611/files	hash://sha256/83617875e84bb8ae7ac2a257ad50eb8e82d8935d975f465b8ee8f3a803f72b48
	Aves	SAME_AS		Aves								gbif-parse	https://linker.bio,https://zenodo.org/records/11105453/files,https://zenodo.org/records/10810821/files,https://zenodo.org/records/10045382/files,https://zenodo.org/records/10037817/files,https://zenodo.org/records/8327611/files	hash://sha256/83617875e84bb8ae7ac2a257ad50eb8e82d8935d975f465b8ee8f3a803f72b48	HAS_ACCEPTED_NAME	ott	https://tree.opentreeoflife.org/opentree/ottol@81461	Aves		class		Metazoa	OTT:691846		Chordata	OTT:125642		Aves	OTT:81461		Sauria	OTT:329823																										life | cellular organisms | Eukaryota | Opisthokonta | Holozoa | Metazoa | Eumetazoa | Bilateria | Deuterostomia | Chordata | Craniata | Vertebrata | Gnathostomata | Teleostomi | Euteleostomi | Sarcopterygii | Dipnotetrapodomorpha | Tetrapoda | Amniota | Sauropsida | Sauria | Archelosauria | Archosauria | Dinosauria | Saurischia | Theropoda | Coelurosauria | Aves	OTT:805080 | OTT:93302 | OTT:304358 | OTT:332573 | OTT:5246131 | OTT:691846 | OTT:641038 | OTT:117569 | OTT:147604 | OTT:125642 | OTT:947318 | OTT:801601 | OTT:278114 | OTT:114656 | OTT:114654 | OTT:458402 | OTT:4940726 | OTT:229562 | OTT:229560 | OTT:639642 | OTT:329823 | OTT:4947372 | OTT:335588 | OTT:90215 | OTT:90223 | OTT:664350 | OTT:664351 | OTT:81461	|  | domain |  |  | kingdom |  |  |  | phylum | subphylum | subphylum | superclass |  |  | superclass |  | superclass |  |  | order |  |  | order | order |  |  | class	|  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |	ott	https://linker.bio,https://zenodo.org/records/11105453/files,https://zenodo.org/records/10810821/files,https://zenodo.org/records/10045382/files,https://zenodo.org/records/10037817/files,https://zenodo.org/records/8327611/files	hash://sha256/83617875e84bb8ae7ac2a257ad50eb8e82d8935d975f465b8ee8f3a803f72b48
	Aves	SAME_AS		Aves								gbif-parse	https://linker.bio,https://zenodo.org/records/11105453/files,https://zenodo.org/records/10810821/files,https://zenodo.org/records/10045382/files,https://zenodo.org/records/10037817/files,https://zenodo.org/records/8327611/files	hash://sha256/83617875e84bb8ae7ac2a257ad50eb8e82d8935d975f465b8ee8f3a803f72b48	HAS_ACCEPTED_NAME	pbdb	https://paleobiodb.org/classic/checkTaxonInfo?taxon_no=36616	Aves	C. Linnaeus 1758	class		Eukaryota	PBDB:1	É. Chatton 1925	Chordata	PBDB:33815	F. M. Balfour 1880	Osteichthyes	PBDB:34881	T. H. Huxley 1880	Archosauria	PBDB:38215	E. D. Cope 1869																									Life | Eukaryota | Opisthokonta | Animalia | Bilateria | Eubilateria | Deuterostomia | Chordata | Vertebrata | Gnathostomata | Osteichthyes | Sarcopterygii | Dipnotetrapodomorpha | Tetrapodomorpha | Tetrapoda | Reptiliomorpha | Anthracosauria | Amphibiosauria | Cotylosauria | Amniota | Sauropsida | Reptilia | Eureptilia | Romeriida | Diapsida | Archosauromorpha | Crocopoda | Archosauriformes | Eucrocopoda | Archosauria | Avemetatarsalia | Ornithodira | Dinosauromorpha | Dinosauriformes | Dinosauria | Saurischia | Theropoda | Neotheropoda | Averostra | Tetanurae | Coelurosauria | Maniraptora | Paraves | Aves	PBDB:28595 | PBDB:1 | PBDB:212579 | PBDB:67091 | PBDB:67103 | PBDB:272902 | PBDB:67145 | PBDB:33815 | PBDB:67149 | PBDB:67344 | PBDB:34881 | PBDB:67348 | PBDB:219195 | PBDB:77135 | PBDB:53190 | PBDB:125547 | PBDB:37177 | PBDB:465406 | PBDB:56749 | PBDB:53189 | PBDB:135358 | PBDB:36322 | PBDB:92204 | PBDB:99771 | PBDB:37768 | PBDB:38182 | PBDB:347446 | PBDB:57091 | PBDB:347458 | PBDB:38215 | PBDB:144376 | PBDB:57250 | PBDB:53366 | PBDB:53207 | PBDB:52775 | PBDB:38505 | PBDB:38513 | PBDB:56397 | PBDB:92043 | PBDB:53374 | PBDB:53940 | PBDB:55486 | PBDB:64113 | PBDB:36616	unranked clade | kingdom | unranked clade | unranked clade | unranked clade | unranked clade | unranked clade | phylum | subphylum | superclass | class | unranked clade | subclass | unranked clade | unranked clade | unranked clade | unranked clade | subclass | suborder | unranked clade | unranked clade | class | subclass | unranked clade | subclass | infraclass | unranked clade | unranked clade | unranked clade | order | informal | unranked clade | unranked clade | unranked clade | order | order | order | unranked clade | unranked clade | unranked clade | suborder | unranked clade | unranked clade | class	C. Linnaeus 1758 | É. Chatton 1925 | S. M. Adl and A. G. B. Simpson 2005 | C. Linnaeus 1758 | J. Zrzavy and S. Mihulka 1998 | C. Nielsen 2012 | K. Grobben 1908 | F. M. Balfour 1880 | J. -B. Lamarck 1801 | C. Gegenbauer 1874 | T. H. Huxley 1880 | A. S. Romer 1955 | R. Betancur and R. E. Broughton 2013 | P. E. Ahlberg 1991 | O. Jaekel 1911 | G. Säve-Söderbergh 1934 | G. Säve-Söderbergh 1934 | H. Haubold 1971 | E. D. Cope 1880 | E. Haeckel 1866 | T. H. Huxley 1864 | J. N. Laurenti 1768 | E. C. Olson 1947 | J. A. Gauthier and A. G. Kluge 1988 | H. F. Osborn 1903 | R. L. Carroll 1988 | M. D. Ezcurra 2016 | M. Borsuk-Bialynicka and S. E. Evans 2003 | M. D. Ezcurra 2016 | E. D. Cope 1869 | M. J. Benton 1999 | J. A. Gauthier 1986 | M. J. Benton 1985 | F. E. Novas 1992 | R. Owen 1842 | H. G. Seeley 1888 | O. C. Marsh 1881 | R. T. Bakker 1986 | M. D. Ezcurra 2006 | J. A. Gauthier 1986 | F. v. Huene 1914 | J. A. Gauthier 1986 | P. C. Sereno 1997 | C. Linnaeus 1758	pbdb	https://linker.bio,https://zenodo.org/records/11105453/files,https://zenodo.org/records/10810821/files,https://zenodo.org/records/10045382/files,https://zenodo.org/records/10037817/files,https://zenodo.org/records/8327611/files	hash://sha256/83617875e84bb8ae7ac2a257ad50eb8e82d8935d975f465b8ee8f3a803f72b48
	Aves	SAME_AS		Aves								gbif-parse	https://linker.bio,https://zenodo.org/records/11105453/files,https://zenodo.org/records/10810821/files,https://zenodo.org/records/10045382/files,https://zenodo.org/records/10037817/files,https://zenodo.org/records/8327611/files	hash://sha256/83617875e84bb8ae7ac2a257ad50eb8e82d8935d975f465b8ee8f3a803f72b48	SYNONYM_OF	pbdb	https://paleobiodb.org/classic/checkTaxonInfo?taxon_no=36616	Aves	C. Linnaeus 1758	class		Eukaryota	PBDB:1	É. Chatton 1925	Chordata	PBDB:33815	F. M. Balfour 1880	Osteichthyes	PBDB:34881	T. H. Huxley 1880	Archosauria	PBDB:38215	E. D. Cope 1869																									Life | Eukaryota | Opisthokonta | Animalia | Bilateria | Eubilateria | Deuterostomia | Chordata | Vertebrata | Gnathostomata | Osteichthyes | Sarcopterygii | Dipnotetrapodomorpha | Tetrapodomorpha | Tetrapoda | Reptiliomorpha | Anthracosauria | Amphibiosauria | Cotylosauria | Amniota | Sauropsida | Reptilia | Eureptilia | Romeriida | Diapsida | Archosauromorpha | Crocopoda | Archosauriformes | Eucrocopoda | Archosauria | Avemetatarsalia | Ornithodira | Dinosauromorpha | Dinosauriformes | Dinosauria | Saurischia | Theropoda | Neotheropoda | Averostra | Tetanurae | Coelurosauria | Maniraptora | Paraves | Aves	PBDB:28595 | PBDB:1 | PBDB:212579 | PBDB:67091 | PBDB:67103 | PBDB:272902 | PBDB:67145 | PBDB:33815 | PBDB:67149 | PBDB:67344 | PBDB:34881 | PBDB:67348 | PBDB:219195 | PBDB:77135 | PBDB:53190 | PBDB:125547 | PBDB:37177 | PBDB:465406 | PBDB:56749 | PBDB:53189 | PBDB:135358 | PBDB:36322 | PBDB:92204 | PBDB:99771 | PBDB:37768 | PBDB:38182 | PBDB:347446 | PBDB:57091 | PBDB:347458 | PBDB:38215 | PBDB:144376 | PBDB:57250 | PBDB:53366 | PBDB:53207 | PBDB:52775 | PBDB:38505 | PBDB:38513 | PBDB:56397 | PBDB:92043 | PBDB:53374 | PBDB:53940 | PBDB:55486 | PBDB:64113 | PBDB:36616	unranked clade | kingdom | unranked clade | unranked clade | unranked clade | unranked clade | unranked clade | phylum | subphylum | superclass | class | unranked clade | subclass | unranked clade | unranked clade | unranked clade | unranked clade | subclass | suborder | unranked clade | unranked clade | class | subclass | unranked clade | subclass | infraclass | unranked clade | unranked clade | unranked clade | order | informal | unranked clade | unranked clade | unranked clade | order | order | order | unranked clade | unranked clade | unranked clade | suborder | unranked clade | unranked clade | class	C. Linnaeus 1758 | É. Chatton 1925 | S. M. Adl and A. G. B. Simpson 2005 | C. Linnaeus 1758 | J. Zrzavy and S. Mihulka 1998 | C. Nielsen 2012 | K. Grobben 1908 | F. M. Balfour 1880 | J. -B. Lamarck 1801 | C. Gegenbauer 1874 | T. H. Huxley 1880 | A. S. Romer 1955 | R. Betancur and R. E. Broughton 2013 | P. E. Ahlberg 1991 | O. Jaekel 1911 | G. Säve-Söderbergh 1934 | G. Säve-Söderbergh 1934 | H. Haubold 1971 | E. D. Cope 1880 | E. Haeckel 1866 | T. H. Huxley 1864 | J. N. Laurenti 1768 | E. C. Olson 1947 | J. A. Gauthier and A. G. Kluge 1988 | H. F. Osborn 1903 | R. L. Carroll 1988 | M. D. Ezcurra 2016 | M. Borsuk-Bialynicka and S. E. Evans 2003 | M. D. Ezcurra 2016 | E. D. Cope 1869 | M. J. Benton 1999 | J. A. Gauthier 1986 | M. J. Benton 1985 | F. E. Novas 1992 | R. Owen 1842 | H. G. Seeley 1888 | O. C. Marsh 1881 | R. T. Bakker 1986 | M. D. Ezcurra 2006 | J. A. Gauthier 1986 | F. v. Huene 1914 | J. A. Gauthier 1986 | P. C. Sereno 1997 | C. Linnaeus 1758	pbdb	https://linker.bio,https://zenodo.org/records/11105453/files,https://zenodo.org/records/10810821/files,https://zenodo.org/records/10045382/files,https://zenodo.org/records/10037817/files,https://zenodo.org/records/8327611/files	hash://sha256/83617875e84bb8ae7ac2a257ad50eb8e82d8935d975f465b8ee8f3a803f72b48
